3007864,,9480
3009300,,9485
3011716,,9490
3013724,,9495
3015208,,9500
3016328,,9505
3018532,,9510
3020460,,9515
3022384,,9520
3024800,,9525
3026748,,9531
3028736,,9536
3030320,,9541
3032292,,9546
3034944,,9551
3037048,,9556
3039108,,9561
3041068,,9566
3042532,,9571
3044668,,9576
3047132,,9581
3049024,,9587
3050948,,9592
3052816,,9597
3055484,,9602
3056932,,9607
3059016,,9612
3061700,,9617
3063888,,9623
3065804,,9628
3067300,,9633
3069884,,9638
3071320,,9643
3073380,,9648
3075652,,9653
3077448,,9659
3079484,,9664
3081432,,9669
3083836,,9674
3084996,,9679
3087492,,9684
3089440,,9689
3091468,,9694
3093040,,9700
3095592,,9705
3097508,,9710
3098840,,9715
3100680,,9720
3102392,,9725
3104652,,9730
3106452,,9735
3107648,,9741
3109524,,9746
3111852,,9751
3113196,,9756
3114984,,9761
3117476,,9766
3118816,,9771
3121176,,9776
3122600,,9781
3125112,,9786
3127052,,9791
3128412,,9797
3129200,,9802
3131292,,9807
3133840,,9812
3135812,,9817
3137232,,9822
3160160,,9827
3190332,,9833
3191128,,9838
3294028,,9843
3294976,,9848
3296520,,9853
3298368,,9858
3299392,,9863
3300800,,9869
3302688,,9874
3303764,,9879
3305280,,9884
3306800,,9889
3308268,,9894
3310256,,9899
3311188,,9904
3312656,,9910
3313800,,9915
3317384,,9920
3318692,,9925
3376872,,9930
3377916,,9935
3380040,,9940
3381080,,9945
3382580,,9951
3384668,,9956
3385696,,9961
3387232,,9966
3389148,,9971
3390264,,9976
3391760,,9981
3392276,,9986
3392300,,9991
3392328,,9996
3392360,,10001
3392384,,10007
3392400,,10012
3392460,,10017
3392480,,10022
3392504,,10027
3392528,,10032
3392564,,10037
3392588,,10042
3392612,,10048
3392636,,10053
3392648,,10058
3392672,,10063
3392708,,10068
3392732,,10073
3392756,,10078
3392780,,10083
3392808,,10088
3392828,,10093
3392844,,10099
3392860,,10104
3392888,,10109
3392912,,10114
3392932,,10119
3392948,,10124
3392976,,10129
3393584,,10134
3396196,,10140
3398032,,10145
3399492,,10150
3400660,,10155
3401984,,10160
3403476,,10165
3404984,,10170
3406508,,10176
3408512,,10181
3410336,,10186
3411924,,10191
3413136,,10196
3414216,,10201
3415788,,10206
3417812,,10212
3418848,,10217
3420332,,10222
3421900,,10227
3423376,,10232
3425456,,10237
3426548,,10242
3428120,,10247
3430212,,10253
3431256,,10258
3432748,,10263
3434356,,10268
3435804,,10273
3437888,,10278
3438924,,10283
3440388,,10288
3442248,,10293
3443400,,10299
3444964,,10304
3446856,,10309
3447888,,10314
3449368,,10319
3451208,,10324
3452176,,10329
3453620,,10334
3455588,,10339
3456688,,10345
3458148,,10350
3459880,,10355
3461236,,10360
3463208,,10365
3464264,,10370
3465668,,10376
3467652,,10381
3468764,,10386
3470300,,10391
3472232,,10396
3473256,,10401
3474708,,10406
3476380,,10412
3477620,,10417
3523300,,10422
3523320,,10427
3523348,,10432
3523368,,10437
3523388,,10442
3523404,,10447
3523428,,10453
3523444,,10458
3523460,,10463
3524684,,10468
3524712,,10473
3524724,,10478
3524748,,10483
3524772,,10488
3525064,,10493
3525084,,10499
3525104,,10504
3525128,,10509
3525144,,10514
3525164,,10519
3525188,,10524
3525204,,10529
3525224,,10534
3525244,,10539
3525272,,10544
3525284,,10549
3525304,,10555
3525328,,10560
3526624,,10565
3528392,,10570
3529536,,10575
3530992,,10580
3533160,,10586
3534592,,10591
3536056,,10596
3537640,,10601
3539072,,10606
3540308,,10611
3541164,,10616
3542616,,10622
3544320,,10627
3545436,,10632
3546868,,10637
3548852,,10642
3549712,,10647
3551116,,10653
3553048,,10658
3553872,,10663
3555264,,10668
3557112,,10673
3558072,,10678
3559484,,10683
3561352,,10688
3562384,,10693
3563920,,10699
3565768,,10704
3566888,,10709
3568340,,10714
3570616,,10719
3572024,,10724
3573184,,10729
3574688,,10734
3576116,,10739
3578076,,10744
3579980,,10750
3581584,,10755
3582500,,10760
3584376,,10765
3585644,,10770
3586796,,10775
3587952,,10781
3589560,,10786
3591072,,10791
3592636,,10796
3594764,,10801
3595812,,10806
3597264,,10811
3599376,,10817
3600504,,10822
3602088,,10827
3603640,,10832
3605252,,10837
3607196,,10842
3608164,,10847
3609680,,10853
3611740,,10858
3612820,,10863
3614356,,10868
3616092,,10873
3617536,,10878
3619408,,10883
3621300,,10888
3622860,,10893
3623980,,10899
3625000,,10904
3626428,,10909
3628388,,10914
3629628,,10919
3631036,,10924
3632780,,10929
3634148,,10934
3636024,,10939
3637036,,10944
3638428,,10950
3640460,,10955
3641572,,10960
3643052,,10965
3644768,,10970
3646104,,10976
3648324,,10981
3650024,,10986
3651568,,10991
3652844,,10996
3653820,,11001
3655344,,11006
3657300,,11012
3658448,,11017
3659956,,11022
3661716,,11027
3663108,,11032
3665120,,11037
3666988,,11042
3668604,,11047
3669824,,11053
3671624,,11058
3673008,,11063
3674788,,11068
3676340,,11073
3677644,,11078
3679436,,11083
3680992,,11088
3682328,,11093
3683304,,11099
3684816,,11104
3686512,,11109
3687956,,11114
3689952,,11119
3691000,,11124
3692476,,11129
3694388,,11134
3695700,,11139
3697156,,11144
3699000,,11149
3700280,,11155
3702444,,11160
3703372,,11165
3705004,,11170
3707032,,11175
3708040,,11180
3709608,,11185
3711684,,11190
3712688,,11195
3714116,,11201
3715812,,11206
3717024,,11211
3718452,,11216
3720056,,11221
3721540,,11226
3723456,,11231
3724712,,11236
3726096,,11241
3728104,,11246
3729952,,11252
3731228,,11257
3732288,,11262
3733760,,11267
3735856,,11272
3736872,,11277
3738500,,11283
3740680,,11288
3741832,,11293
3743308,,11298
3745212,,11303
3746612,,11308
3748668,,11313
3750560,,11319
3752080,,11324
3753060,,11329
3754188,,11334
3755688,,11339
3757696,,11344
3759368,,11349
3760588,,11354
3761936,,11359
3762932,,11364
3764452,,11369
3766708,,11375
3768176,,11380
3769284,,11385
3770392,,11390
3771956,,11395
3773776,,11400
3774852,,11405
3776368,,11410
3778408,,11415
3779432,,11421
3780976,,11426
3782900,,11431
3784056,,11436
3785620,,11441
3787320,,11446
3788644,,11451
3790612,,11456
3791624,,11462
3793052,,11467
3795112,,11472
3796160,,11477
3797824,,11482
3800164,,11487
3801844,,11492
3802980,,11497
3804152,,11503
3805760,,11508
3807652,,11513
3808796,,11518
3810356,,11523
3812392,,11528
3813644,,11533
3815508,,11538
3816920,,11544
3818312,,11549
3820240,,11554
3821324,,11559
3822744,,11564
3824752,,11569
3825712,,11574
3827144,,11579
3828840,,11584
3830124,,11590
3831568,,11595
3833272,,11600
3834520,,11605
3836516,,11610
3837600,,11615
3838960,,11620
3841012,,11625
3842088,,11631
3843732,,11636
3845692,,11641
3847016,,11646
3848492,,11651
3855020,,11656
3855956,,11661
3916416,,11667
3917428,,11672
3918136,,11677
3918160,,11682
3918192,,11687
3918212,,11692
3962276,,11698
3963312,,11703
3964880,,11708
3966820,,11713
3968268,,11718
3970208,,11723
3971268,,11728
3972752,,11733
3974900,,11739
3975620,,11744
3975648,,11749
3976920,,11754
3976940,,11759
3976968,,11764
4003236,,11769
4003252,,11774
4003276,,11779
4003312,,11785
4003332,,11790
4003348,,11795
4003376,,11800
4003404,,11805
4003424,,11810
4003448,,11815
4003476,,11820
4003496,,11826
4003516,,11831
4003540,,11836
4003572,,11841
4003592,,11846
4003612,,11851
4003640,,11856
4003664,,11861
4003688,,11867
4003708,,11872
4003732,,11877
4003752,,11882
4003772,,11887
4003796,,11892
4003820,,11897
4003840,,11902
4003868,,11908
4003888,,11913
4003912,,11918
4003932,,11923
4003964,,11928
4004028,,11933
4005892,,11938
4007200,,11944
4008700,,11949
4010356,,11954
4011884,,11959
4014064,,11964
4014912,,11969
4016404,,11974
4018316,,11979
4019288,,11984
4020912,,11989
4022836,,11995
4023920,,12000
4025420,,12005
4027088,,12010
4028444,,12015
4030456,,12020
4031564,,12025
4033096,,12030
4035224,,12036
4036208,,12041
4037772,,12046
4039604,,12051
4040836,,12056
4042816,,12061
4043836,,12066
4045276,,12071
4047284,,12076
4048220,,12082
4049844,,12087
4051700,,12092
4052860,,12097
4054388,,12102
4058584,,12107
4059420,,12113
4060888,,12118
4062772,,12123
4063932,,12128
4065384,,12133
4067104,,12138
4068704,,12144
4070504,,12149
4071812,,12154
4073308,,12159
4075300,,12164
4076216,,12169
4077716,,12174
4080036,,12179
4081480,,12184
4082648,,12189
4127484,,12195
4127504,,12200
4127524,,12205
4127560,,12210
4127584,,12215
4127604,,12220
4127644,,12225
4127676,,12230
4127696,,12236
4127724,,12241
4127756,,12246
4127776,,12251
4127804,,12256
4127828,,12261
4127864,,12266
4127884,,12272
4127908,,12277
4127936,,12282
4127964,,12287
4127988,,12292
4128012,,12297
4128044,,12302
4128076,,12308
4128092,,12313
4128116,,12318
4128152,,12323
4128176,,12328
4128200,,12333
4129760,,12338
4131276,,12343
4132400,,12349
4133664,,12354
4135776,,12359
4136808,,12364
4138288,,12369
4140284,,12374
4141496,,12379
4143012,,12384
4144932,,12389
4146904,,12395
4148136,,12400
4149524,,12405
4150756,,12410
4152764,,12415
4154716,,12420
4156248,,12425
4157488,,12430
4159196,,12435
4160628,,12440
4161836,,12446
4162776,,12451
4164268,,12456
4166288,,12461
4167376,,12466
4168888,,12471
4170820,,12476
4172020,,12481
4174100,,12487
4174968,,12492
4176468,,12497
4178532,,12502
4179540,,12507
4181116,,12512
4182972,,12517
4184172,,12522
4185680,,12527
4187656,,12533
4187788,,12538
4187828,,12543
4187872,,12548
4187912,,12553
4187952,,12558
4188000,,12563
4188044,,12569
4188088,,12574
4188136,,12579
4188180,,12584
4188228,,12589
4188268,,12594
4188312,,12599
4188352,,12604
4188392,,12610
4188436,,12615
4188480,,12620
4188520,,12625
4188612,,12630
4188712,,12635
4188808,,12640
4188908,,12645
4189004,,12650
4189100,,12655
4189212,,12661
4189256,,12666
4189296,,12671
4189332,,12676
4189364,,12681
4189396,,12686
4189428,,12691
4189464,,12697
4189500,,12702
4189536,,12707
4189572,,12712
4189608,,12717
4189648,,12722
4189684,,12727
4189716,,12732
4189748,,12737
4189780,,12743
4189816,,12748
4189852,,12753
4189888,,12758
4189928,,12763
4189960,,12768
4190004,,12773
4190048,,12778
4190084,,12784
4190120,,12789
4190160,,12794
4190204,,12799
4190240,,12804
4190284,,12809
4190320,,12814
4190364,,12819
4190404,,12824
4190444,,12829
4297368,,12834
4308392,,12840
4308412,,12845
4308424,,12850
4308436,,12855
4308444,,12860
4308460,,12865
4308468,,12871
4308480,,12876
4308488,,12881
4308492,,12886
4308500,,12891
4308504,,12896
4308508,,12901
4308512,,12906
4308516,,12912
4308520,,12917
4308520,,12922
4308524,,12927
4308528,,12932
4308532,,12937
4308520,,12942
4308544,,12948
4308544,,12953
4308556,,12958
4308560,,12963
4308572,,12968
4308580,,12973
4308584,,12978
4308592,,12983
4308600,,12989
4308608,,12994
4308612,,12999
4308616,,13004
4308620,,13009
4308628,,13014
4308628,,13019
4308636,,13025
4332580,,13030
4438376,,13035
